06/27 09:03:30AM parser.py:28 [INFO] 
06/27 09:03:30AM parser.py:29 [INFO] Parameters:
06/27 09:03:30AM parser.py:31 [INFO] BATCH_SIZE=64
06/27 09:03:30AM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/27 09:03:30AM parser.py:31 [INFO] DATA_PATH=../data/
06/27 09:03:30AM parser.py:31 [INFO] DATASET=cifar100
06/27 09:03:30AM parser.py:31 [INFO] EPOCHS=200
06/27 09:03:30AM parser.py:31 [INFO] EXP_NAME=E200-20240627-090330
06/27 09:03:30AM parser.py:31 [INFO] GPUS=[0]
06/27 09:03:30AM parser.py:31 [INFO] LOCAL_RANK=0
06/27 09:03:30AM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/27 09:03:30AM parser.py:31 [INFO] MODEL_NAME=densenet161
06/27 09:03:30AM parser.py:31 [INFO] NAME=FINETUNE
06/27 09:03:30AM parser.py:31 [INFO] PATH=results/teacher/cifar100/densenet161/FINETUNE/E200-20240627-090330
06/27 09:03:30AM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar100/densenet161/FINETUNE/E200-20240627-090330/plots
06/27 09:03:30AM parser.py:31 [INFO] PRINT_FREQ=50
06/27 09:03:30AM parser.py:31 [INFO] RESUME_PATH=None
06/27 09:03:30AM parser.py:31 [INFO] SAVE=E200
06/27 09:03:30AM parser.py:31 [INFO] SEED=0
06/27 09:03:30AM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/27 09:03:30AM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/27 09:03:30AM parser.py:31 [INFO] W_LR=0.025
06/27 09:03:30AM parser.py:31 [INFO] W_LR_MIN=0.001
06/27 09:03:30AM parser.py:31 [INFO] W_MOMENTUM=0.9
06/27 09:03:30AM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/27 09:03:30AM parser.py:31 [INFO] WORKERS=4
06/27 09:03:30AM parser.py:32 [INFO] 
06/27 09:03:36AM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/27 09:03:42AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 4.0406 (4.5397)	Prec@(1,5) (5.4%, 15.4%)	
06/27 09:04:25AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][650/781]	Step 650	lr 0.025	Loss 2.7022 (3.1709)	Prec@(1,5) (24.5%, 52.9%)	
06/27 09:04:28AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][700/781]	Step 700	lr 0.025	Loss 2.8245 (3.1305)	Prec@(1,5) (25.1%, 53.9%)	
06/27 09:04:32AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][750/781]	Step 750	lr 0.025	Loss 2.3361 (3.0874)	Prec@(1,5) (25.8%, 54.8%)	
06/27 09:04:34AM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][781/781]	Step 781	lr 0.025	Loss 2.3336 (3.0607)	Prec@(1,5) (26.3%, 55.4%)	
06/27 09:04:37AM finetuneTeacher_trainer.py:181 [INFO] Train: [  0/199] Final Prec@1 26.2700%
06/27 09:04:38AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][50/391]	Step 782	Loss 2.3570	Prec@(1,5) (38.7%, 71.9%)
06/27 09:04:39AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][100/391]	Step 782	Loss 2.3738	Prec@(1,5) (38.6%, 71.7%)
06/27 09:04:40AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][150/391]	Step 782	Loss 2.3711	Prec@(1,5) (38.6%, 71.7%)
06/27 09:04:42AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][200/391]	Step 782	Loss 2.3744	Prec@(1,5) (38.6%, 71.5%)
06/27 09:04:43AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][250/391]	Step 782	Loss 2.3792	Prec@(1,5) (38.4%, 71.5%)
06/27 09:04:44AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][300/391]	Step 782	Loss 2.3750	Prec@(1,5) (38.5%, 71.4%)
06/27 09:04:45AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][350/391]	Step 782	Loss 2.3829	Prec@(1,5) (38.4%, 71.4%)
06/27 09:04:46AM finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [0][390/391]	Step 782	Loss 2.3857	Prec@(1,5) (38.4%, 71.4%)
06/27 09:04:47AM finetuneTeacher_trainer.py:216 [INFO] Valid: [  0/199] Final Prec@1 38.3720%
06/27 09:04:48午前 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 38.3720%
06/27 09:04:52午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][50/781]	Step 832	lr 0.025	Loss 2.4529 (2.4147)	Prec@(1,5) (37.5%, 69.4%)	
06/27 09:04:56午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][100/781]	Step 882	lr 0.025	Loss 2.4401 (2.3941)	Prec@(1,5) (37.7%, 70.0%)	
06/27 09:05:01午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][150/781]	Step 932	lr 0.025	Loss 2.4492 (2.3742)	Prec@(1,5) (38.2%, 70.6%)	
06/27 09:05:05午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][200/781]	Step 982	lr 0.025	Loss 2.5784 (2.3632)	Prec@(1,5) (38.2%, 71.1%)	
06/27 09:05:09午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][250/781]	Step 1032	lr 0.025	Loss 1.9172 (2.3535)	Prec@(1,5) (38.4%, 71.2%)	
06/27 09:05:13午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][300/781]	Step 1082	lr 0.025	Loss 2.4964 (2.3277)	Prec@(1,5) (38.8%, 71.8%)	
06/27 09:05:17午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][350/781]	Step 1132	lr 0.025	Loss 2.3167 (2.3340)	Prec@(1,5) (38.7%, 71.6%)	
06/27 09:05:21午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][400/781]	Step 1182	lr 0.025	Loss 2.2925 (2.3260)	Prec@(1,5) (38.8%, 71.8%)	
06/27 09:05:25午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][450/781]	Step 1232	lr 0.025	Loss 2.2921 (2.3157)	Prec@(1,5) (38.9%, 71.9%)	
06/27 09:05:29午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][500/781]	Step 1282	lr 0.025	Loss 2.2978 (2.3115)	Prec@(1,5) (39.0%, 72.1%)	
06/27 09:05:33午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][550/781]	Step 1332	lr 0.025	Loss 2.4469 (2.3141)	Prec@(1,5) (38.9%, 72.0%)	
06/27 09:05:37午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][600/781]	Step 1382	lr 0.025	Loss 2.3354 (2.3128)	Prec@(1,5) (39.0%, 72.0%)	
06/27 09:05:41午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][650/781]	Step 1432	lr 0.025	Loss 2.3103 (2.3090)	Prec@(1,5) (39.1%, 72.0%)	
06/27 09:05:45午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][700/781]	Step 1482	lr 0.025	Loss 2.0874 (2.2964)	Prec@(1,5) (39.3%, 72.2%)	
06/27 09:05:49午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][750/781]	Step 1532	lr 0.025	Loss 1.9636 (2.2861)	Prec@(1,5) (39.5%, 72.4%)	
06/27 09:05:52午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][781/781]	Step 1563	lr 0.025	Loss 2.1037 (2.2815)	Prec@(1,5) (39.6%, 72.6%)	
06/27 09:05:52午前 finetuneTeacher_trainer.py:181 [INFO] Train: [  1/199] Final Prec@1 39.6060%
06/27 09:05:53午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][50/391]	Step 1564	Loss 1.9767	Prec@(1,5) (46.2%, 78.3%)
06/27 09:05:54午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][100/391]	Step 1564	Loss 1.9888	Prec@(1,5) (46.0%, 77.9%)
06/27 09:05:55午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][150/391]	Step 1564	Loss 1.9942	Prec@(1,5) (45.8%, 77.9%)
06/27 09:05:56午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][200/391]	Step 1564	Loss 1.9969	Prec@(1,5) (45.6%, 77.9%)
06/27 09:05:57午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][250/391]	Step 1564	Loss 2.0015	Prec@(1,5) (45.5%, 78.0%)
06/27 09:05:58午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][300/391]	Step 1564	Loss 2.0019	Prec@(1,5) (45.6%, 77.9%)
06/27 09:05:59午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][350/391]	Step 1564	Loss 2.0046	Prec@(1,5) (45.6%, 77.8%)
06/27 09:06:00午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][390/391]	Step 1564	Loss 2.0024	Prec@(1,5) (45.7%, 77.7%)
06/27 09:06:00午前 finetuneTeacher_trainer.py:216 [INFO] Valid: [  1/199] Final Prec@1 45.7440%
06/27 09:06:01午前 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 45.7440%
06/27 09:06:05午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][50/781]	Step 1614	lr 0.02499	Loss 2.0755 (1.9502)	Prec@(1,5) (46.9%, 78.3%)	
06/27 09:06:10午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][100/781]	Step 1664	lr 0.02499	Loss 2.0629 (1.9572)	Prec@(1,5) (46.6%, 78.4%)	
06/27 09:06:14午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][150/781]	Step 1714	lr 0.02499	Loss 2.1637 (1.9704)	Prec@(1,5) (46.2%, 78.2%)	
06/27 09:06:18午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][200/781]	Step 1764	lr 0.02499	Loss 2.4698 (1.9810)	Prec@(1,5) (46.1%, 78.1%)	
06/27 09:06:22午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][250/781]	Step 1814	lr 0.02499	Loss 1.8504 (1.9811)	Prec@(1,5) (46.0%, 78.1%)	
06/27 09:06:26午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][300/781]	Step 1864	lr 0.02499	Loss 1.9050 (1.9815)	Prec@(1,5) (45.9%, 78.2%)	
06/27 09:06:30午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][350/781]	Step 1914	lr 0.02499	Loss 1.8974 (1.9776)	Prec@(1,5) (46.0%, 78.2%)	
06/27 09:06:34午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][400/781]	Step 1964	lr 0.02499	Loss 1.8647 (1.9779)	Prec@(1,5) (46.2%, 78.2%)	
06/27 09:06:38午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][450/781]	Step 2014	lr 0.02499	Loss 1.9714 (1.9764)	Prec@(1,5) (46.2%, 78.3%)	
06/27 09:06:42午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][500/781]	Step 2064	lr 0.02499	Loss 1.9591 (1.9733)	Prec@(1,5) (46.3%, 78.3%)	
06/27 09:06:46午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][550/781]	Step 2114	lr 0.02499	Loss 1.9498 (1.9647)	Prec@(1,5) (46.6%, 78.4%)	
06/27 09:06:50午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][600/781]	Step 2164	lr 0.02499	Loss 1.4818 (1.9598)	Prec@(1,5) (46.6%, 78.5%)	
06/27 09:06:53午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][650/781]	Step 2214	lr 0.02499	Loss 1.9069 (1.9545)	Prec@(1,5) (46.8%, 78.6%)	
06/27 09:06:58午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][700/781]	Step 2264	lr 0.02499	Loss 1.6033 (1.9477)	Prec@(1,5) (47.0%, 78.7%)	
06/27 09:07:02午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][750/781]	Step 2314	lr 0.02499	Loss 2.1717 (1.9453)	Prec@(1,5) (47.0%, 78.7%)	
06/27 09:07:04午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][781/781]	Step 2345	lr 0.02499	Loss 1.8926 (1.9455)	Prec@(1,5) (47.1%, 78.7%)	
06/27 09:07:04午前 finetuneTeacher_trainer.py:181 [INFO] Train: [  2/199] Final Prec@1 47.0680%
06/27 09:07:06午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][50/391]	Step 2346	Loss 1.8714	Prec@(1,5) (49.4%, 79.1%)
06/27 09:07:06午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][100/391]	Step 2346	Loss 1.8759	Prec@(1,5) (49.1%, 79.5%)
06/27 09:07:07午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][150/391]	Step 2346	Loss 1.8756	Prec@(1,5) (48.9%, 79.7%)
06/27 09:07:08午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][200/391]	Step 2346	Loss 1.8666	Prec@(1,5) (49.1%, 80.1%)
06/27 09:07:09午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][250/391]	Step 2346	Loss 1.8591	Prec@(1,5) (49.2%, 80.2%)
06/27 09:07:10午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][300/391]	Step 2346	Loss 1.8557	Prec@(1,5) (49.4%, 80.3%)
06/27 09:07:11午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][350/391]	Step 2346	Loss 1.8582	Prec@(1,5) (49.1%, 80.3%)
06/27 09:07:12午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][390/391]	Step 2346	Loss 1.8638	Prec@(1,5) (49.0%, 80.2%)
06/27 09:07:12午前 finetuneTeacher_trainer.py:216 [INFO] Valid: [  2/199] Final Prec@1 48.9720%
06/27 09:07:13午前 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 48.9720%
06/27 09:07:18午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][50/781]	Step 2396	lr 0.02499	Loss 1.7658 (1.7670)	Prec@(1,5) (51.2%, 81.2%)	
06/27 09:07:22午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][100/781]	Step 2446	lr 0.02499	Loss 1.9311 (1.7937)	Prec@(1,5) (50.9%, 81.2%)	
06/27 09:07:26午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][150/781]	Step 2496	lr 0.02499	Loss 1.4657 (1.8004)	Prec@(1,5) (50.4%, 81.2%)	
06/27 09:07:30午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][200/781]	Step 2546	lr 0.02499	Loss 1.8497 (1.7994)	Prec@(1,5) (50.3%, 81.1%)	
06/27 09:07:34午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][250/781]	Step 2596	lr 0.02499	Loss 1.6540 (1.8081)	Prec@(1,5) (50.2%, 81.1%)	
06/27 09:07:38午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][300/781]	Step 2646	lr 0.02499	Loss 1.8088 (1.8091)	Prec@(1,5) (50.2%, 81.2%)	
06/27 09:07:42午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][350/781]	Step 2696	lr 0.02499	Loss 1.5273 (1.7934)	Prec@(1,5) (50.6%, 81.5%)	
06/27 09:07:46午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][400/781]	Step 2746	lr 0.02499	Loss 1.2930 (1.7838)	Prec@(1,5) (50.9%, 81.6%)	
06/27 09:07:50午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][450/781]	Step 2796	lr 0.02499	Loss 1.9226 (1.7881)	Prec@(1,5) (50.8%, 81.6%)	
06/27 09:07:53午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][500/781]	Step 2846	lr 0.02499	Loss 1.7569 (1.7905)	Prec@(1,5) (50.7%, 81.5%)	
06/27 09:07:57午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][550/781]	Step 2896	lr 0.02499	Loss 1.6938 (1.7887)	Prec@(1,5) (50.7%, 81.6%)	
06/27 09:08:01午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][600/781]	Step 2946	lr 0.02499	Loss 1.4026 (1.7829)	Prec@(1,5) (50.8%, 81.8%)	
06/27 09:08:05午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][650/781]	Step 2996	lr 0.02499	Loss 1.5299 (1.7818)	Prec@(1,5) (50.8%, 81.7%)	
06/27 09:08:09午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][700/781]	Step 3046	lr 0.02499	Loss 1.5813 (1.7772)	Prec@(1,5) (51.0%, 81.8%)	
06/27 09:08:13午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][750/781]	Step 3096	lr 0.02499	Loss 1.7162 (1.7743)	Prec@(1,5) (51.0%, 81.9%)	
06/27 09:08:16午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][781/781]	Step 3127	lr 0.02499	Loss 1.8229 (1.7737)	Prec@(1,5) (51.0%, 81.9%)	
06/27 09:08:16午前 finetuneTeacher_trainer.py:181 [INFO] Train: [  3/199] Final Prec@1 51.0260%
06/27 09:08:17午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][50/391]	Step 3128	Loss 1.5567	Prec@(1,5) (56.6%, 85.2%)
06/27 09:08:18午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][100/391]	Step 3128	Loss 1.5605	Prec@(1,5) (56.4%, 85.2%)
06/27 09:08:19午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][150/391]	Step 3128	Loss 1.5629	Prec@(1,5) (56.1%, 85.5%)
06/27 09:08:20午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][200/391]	Step 3128	Loss 1.5598	Prec@(1,5) (55.9%, 85.5%)
06/27 09:08:21午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][250/391]	Step 3128	Loss 1.5672	Prec@(1,5) (55.8%, 85.4%)
06/27 09:08:22午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][300/391]	Step 3128	Loss 1.5701	Prec@(1,5) (55.8%, 85.3%)
06/27 09:08:23午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][350/391]	Step 3128	Loss 1.5659	Prec@(1,5) (55.9%, 85.3%)
06/27 09:08:24午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][390/391]	Step 3128	Loss 1.5722	Prec@(1,5) (55.7%, 85.2%)
06/27 09:08:24午前 finetuneTeacher_trainer.py:216 [INFO] Valid: [  3/199] Final Prec@1 55.7320%
06/27 09:08:24午前 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 55.7320%
06/27 09:08:29午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][50/781]	Step 3178	lr 0.02498	Loss 1.5150 (1.5834)	Prec@(1,5) (54.4%, 84.6%)	
06/27 09:08:33午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][100/781]	Step 3228	lr 0.02498	Loss 1.6680 (1.6171)	Prec@(1,5) (54.2%, 84.5%)	
06/27 09:08:37午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][150/781]	Step 3278	lr 0.02498	Loss 1.8635 (1.6151)	Prec@(1,5) (54.4%, 84.5%)	
06/27 09:08:41午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][200/781]	Step 3328	lr 0.02498	Loss 1.7819 (1.6134)	Prec@(1,5) (54.6%, 84.5%)	
06/27 09:08:45午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][250/781]	Step 3378	lr 0.02498	Loss 1.5249 (1.6222)	Prec@(1,5) (54.5%, 84.2%)	
06/27 09:08:50午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][300/781]	Step 3428	lr 0.02498	Loss 1.6488 (1.6198)	Prec@(1,5) (54.6%, 84.4%)	
06/27 09:08:54午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][350/781]	Step 3478	lr 0.02498	Loss 1.5809 (1.6119)	Prec@(1,5) (54.7%, 84.5%)	
06/27 09:08:58午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][400/781]	Step 3528	lr 0.02498	Loss 1.5099 (1.6191)	Prec@(1,5) (54.6%, 84.4%)	
06/27 09:09:02午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][450/781]	Step 3578	lr 0.02498	Loss 1.5129 (1.6245)	Prec@(1,5) (54.5%, 84.4%)	
06/27 09:09:06午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][500/781]	Step 3628	lr 0.02498	Loss 1.7492 (1.6264)	Prec@(1,5) (54.4%, 84.3%)	
06/27 09:09:10午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][550/781]	Step 3678	lr 0.02498	Loss 1.7480 (1.6291)	Prec@(1,5) (54.3%, 84.3%)	
06/27 09:09:14午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][600/781]	Step 3728	lr 0.02498	Loss 1.2386 (1.6317)	Prec@(1,5) (54.2%, 84.3%)	
06/27 09:09:18午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][650/781]	Step 3778	lr 0.02498	Loss 1.6301 (1.6306)	Prec@(1,5) (54.2%, 84.3%)	
06/27 09:09:22午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][700/781]	Step 3828	lr 0.02498	Loss 1.3587 (1.6294)	Prec@(1,5) (54.3%, 84.3%)	
06/27 09:09:26午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][750/781]	Step 3878	lr 0.02498	Loss 1.9936 (1.6280)	Prec@(1,5) (54.4%, 84.3%)	
06/27 09:09:29午前 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][781/781]	Step 3909	lr 0.02498	Loss 1.3008 (1.6278)	Prec@(1,5) (54.4%, 84.3%)	
06/27 09:09:29午前 finetuneTeacher_trainer.py:181 [INFO] Train: [  4/199] Final Prec@1 54.3520%
06/27 09:09:30午前 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [4][50/391]	Step 3910	Loss 1.4324	Prec@(1,5) (58.6%, 87.3%)
