06/26 10:00:53PM parser.py:28 [INFO] 
06/26 10:00:53PM parser.py:29 [INFO] Parameters:
06/26 10:00:53PM parser.py:31 [INFO] BATCH_SIZE=64
06/26 10:00:53PM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/26 10:00:53PM parser.py:31 [INFO] DATA_PATH=../data/
06/26 10:00:53PM parser.py:31 [INFO] DATASET=cifar10
06/26 10:00:53PM parser.py:31 [INFO] EPOCHS=50
06/26 10:00:53PM parser.py:31 [INFO] EXP_NAME=E50-20240626-220053
06/26 10:00:53PM parser.py:31 [INFO] GPUS=[0]
06/26 10:00:53PM parser.py:31 [INFO] LOCAL_RANK=0
06/26 10:00:53PM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/26 10:00:53PM parser.py:31 [INFO] MODEL_NAME=tf_efficientnetv2_m
06/26 10:00:53PM parser.py:31 [INFO] NAME=FINETUNE
06/26 10:00:53PM parser.py:31 [INFO] PATH=results/teacher/cifar10/tf_efficientnetv2_m/FINETUNE/E50-20240626-220053
06/26 10:00:53PM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar10/tf_efficientnetv2_m/FINETUNE/E50-20240626-220053/plots
06/26 10:00:53PM parser.py:31 [INFO] PRINT_FREQ=50
06/26 10:00:53PM parser.py:31 [INFO] RESUME_PATH=None
06/26 10:00:53PM parser.py:31 [INFO] SAVE=E50
06/26 10:00:53PM parser.py:31 [INFO] SEED=0
06/26 10:00:53PM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/26 10:00:53PM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/26 10:00:53PM parser.py:31 [INFO] W_LR=0.025
06/26 10:00:53PM parser.py:31 [INFO] W_LR_MIN=0.001
06/26 10:00:53PM parser.py:31 [INFO] W_MOMENTUM=0.9
06/26 10:00:53PM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/26 10:00:53PM parser.py:31 [INFO] WORKERS=4
06/26 10:00:53PM parser.py:32 [INFO] 
06/26 10:01:04PM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/26 10:01:13PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 1.8559 (2.8804)	Prec@(1,5) (18.4%, 62.8%)	
06/26 10:03:33午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][400/781]	Step 1182	lr 0.02498	Loss 0.7144 (0.7435)	Prec@(1,5) (75.5%, 97.9%)	
06/26 10:03:38午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][450/781]	Step 1232	lr 0.02498	Loss 0.5750 (0.7385)	Prec@(1,5) (75.5%, 97.9%)	
06/26 10:03:43午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][500/781]	Step 1282	lr 0.02498	Loss 0.5820 (0.7313)	Prec@(1,5) (75.7%, 98.0%)	
06/26 10:03:49午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][550/781]	Step 1332	lr 0.02498	Loss 0.7281 (0.7243)	Prec@(1,5) (75.9%, 98.1%)	
06/26 10:03:54午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][600/781]	Step 1382	lr 0.02498	Loss 0.6817 (0.7182)	Prec@(1,5) (76.1%, 98.1%)	
06/26 10:03:59午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][650/781]	Step 1432	lr 0.02498	Loss 0.3996 (0.7114)	Prec@(1,5) (76.3%, 98.2%)	
06/26 10:04:04午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][700/781]	Step 1482	lr 0.02498	Loss 0.6755 (0.7052)	Prec@(1,5) (76.5%, 98.2%)	
06/26 10:04:10午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][750/781]	Step 1532	lr 0.02498	Loss 0.7109 (0.6999)	Prec@(1,5) (76.7%, 98.2%)	
06/26 10:04:13午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [1][781/781]	Step 1563	lr 0.02498	Loss 0.5649 (0.6984)	Prec@(1,5) (76.8%, 98.3%)	
06/26 10:04:13午後 finetuneTeacher_trainer.py:181 [INFO] Train: [  1/49] Final Prec@1 76.7840%
06/26 10:04:15午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][50/391]	Step 1564	Loss 0.5224	Prec@(1,5) (82.9%, 99.1%)
06/26 10:04:17午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][100/391]	Step 1564	Loss 0.5409	Prec@(1,5) (82.1%, 99.1%)
06/26 10:04:19午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][150/391]	Step 1564	Loss 0.5388	Prec@(1,5) (82.3%, 99.1%)
06/26 10:04:21午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][200/391]	Step 1564	Loss 0.5457	Prec@(1,5) (81.9%, 99.1%)
06/26 10:04:23午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][250/391]	Step 1564	Loss 0.5438	Prec@(1,5) (82.0%, 99.0%)
06/26 10:04:25午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][300/391]	Step 1564	Loss 0.5451	Prec@(1,5) (81.8%, 99.0%)
06/26 10:04:27午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][350/391]	Step 1564	Loss 0.5418	Prec@(1,5) (81.9%, 99.0%)
06/26 10:04:29午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [1][390/391]	Step 1564	Loss 0.5427	Prec@(1,5) (81.9%, 99.0%)
06/26 10:04:29午後 finetuneTeacher_trainer.py:216 [INFO] Valid: [  1/49] Final Prec@1 81.9200%
06/26 10:04:30午後 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 81.9200%
06/26 10:04:36午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][50/781]	Step 1614	lr 0.02491	Loss 0.4647 (0.5542)	Prec@(1,5) (81.3%, 99.1%)	
06/26 10:04:41午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][100/781]	Step 1664	lr 0.02491	Loss 0.5427 (0.5513)	Prec@(1,5) (81.8%, 99.1%)	
06/26 10:04:46午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][150/781]	Step 1714	lr 0.02491	Loss 0.5886 (0.5649)	Prec@(1,5) (81.3%, 99.1%)	
06/26 10:04:51午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][200/781]	Step 1764	lr 0.02491	Loss 0.3955 (0.5660)	Prec@(1,5) (81.2%, 99.0%)	
06/26 10:04:56午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][250/781]	Step 1814	lr 0.02491	Loss 0.6085 (0.5711)	Prec@(1,5) (80.9%, 99.0%)	
06/26 10:05:01午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][300/781]	Step 1864	lr 0.02491	Loss 0.4258 (0.5718)	Prec@(1,5) (80.9%, 99.0%)	
06/26 10:05:07午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][350/781]	Step 1914	lr 0.02491	Loss 0.4372 (0.5701)	Prec@(1,5) (81.0%, 99.0%)	
06/26 10:05:12午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][400/781]	Step 1964	lr 0.02491	Loss 0.4738 (0.5710)	Prec@(1,5) (80.9%, 99.1%)	
06/26 10:05:17午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][450/781]	Step 2014	lr 0.02491	Loss 0.4788 (0.5682)	Prec@(1,5) (80.9%, 99.1%)	
06/26 10:05:23午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][500/781]	Step 2064	lr 0.02491	Loss 0.5257 (0.5679)	Prec@(1,5) (80.8%, 99.1%)	
06/26 10:05:29午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][550/781]	Step 2114	lr 0.02491	Loss 0.5476 (0.5645)	Prec@(1,5) (80.9%, 99.1%)	
06/26 10:05:34午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][600/781]	Step 2164	lr 0.02491	Loss 0.4019 (0.5666)	Prec@(1,5) (80.8%, 99.1%)	
06/26 10:05:39午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][650/781]	Step 2214	lr 0.02491	Loss 0.6986 (0.5656)	Prec@(1,5) (80.8%, 99.1%)	
06/26 10:05:44午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][700/781]	Step 2264	lr 0.02491	Loss 0.3373 (0.5630)	Prec@(1,5) (80.9%, 99.1%)	
06/26 10:05:49午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][750/781]	Step 2314	lr 0.02491	Loss 0.6630 (0.5602)	Prec@(1,5) (81.0%, 99.1%)	
06/26 10:05:53午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [2][781/781]	Step 2345	lr 0.02491	Loss 0.2959 (0.5581)	Prec@(1,5) (81.1%, 99.1%)	
06/26 10:05:53午後 finetuneTeacher_trainer.py:181 [INFO] Train: [  2/49] Final Prec@1 81.1140%
06/26 10:05:55午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][50/391]	Step 2346	Loss 0.3965	Prec@(1,5) (87.0%, 99.5%)
06/26 10:05:57午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][100/391]	Step 2346	Loss 0.4174	Prec@(1,5) (85.9%, 99.4%)
06/26 10:05:59午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][150/391]	Step 2346	Loss 0.4238	Prec@(1,5) (85.7%, 99.4%)
06/26 10:06:01午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][200/391]	Step 2346	Loss 0.4204	Prec@(1,5) (85.9%, 99.4%)
06/26 10:06:02午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][250/391]	Step 2346	Loss 0.4211	Prec@(1,5) (85.9%, 99.4%)
06/26 10:06:04午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][300/391]	Step 2346	Loss 0.4159	Prec@(1,5) (86.0%, 99.5%)
06/26 10:06:06午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][350/391]	Step 2346	Loss 0.4175	Prec@(1,5) (86.0%, 99.5%)
06/26 10:06:08午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [2][390/391]	Step 2346	Loss 0.4149	Prec@(1,5) (86.1%, 99.5%)
06/26 10:06:08午後 finetuneTeacher_trainer.py:216 [INFO] Valid: [  2/49] Final Prec@1 86.1240%
06/26 10:06:09午後 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 86.1240%
06/26 10:06:15午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][50/781]	Step 2396	lr 0.02479	Loss 0.3364 (0.5108)	Prec@(1,5) (82.4%, 99.2%)	
06/26 10:06:21午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][100/781]	Step 2446	lr 0.02479	Loss 0.5019 (0.5144)	Prec@(1,5) (82.1%, 99.3%)	
06/26 10:06:26午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][150/781]	Step 2496	lr 0.02479	Loss 0.4596 (0.5138)	Prec@(1,5) (82.4%, 99.3%)	
06/26 10:06:32午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][200/781]	Step 2546	lr 0.02479	Loss 0.3773 (0.4970)	Prec@(1,5) (82.9%, 99.3%)	
06/26 10:06:37午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][250/781]	Step 2596	lr 0.02479	Loss 0.5908 (0.4988)	Prec@(1,5) (82.7%, 99.3%)	
06/26 10:06:43午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][300/781]	Step 2646	lr 0.02479	Loss 0.4062 (0.4910)	Prec@(1,5) (82.8%, 99.3%)	
06/26 10:06:49午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][350/781]	Step 2696	lr 0.02479	Loss 0.4607 (0.4886)	Prec@(1,5) (83.0%, 99.3%)	
06/26 10:06:54午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][400/781]	Step 2746	lr 0.02479	Loss 0.3460 (0.4851)	Prec@(1,5) (83.3%, 99.3%)	
06/26 10:07:00午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][450/781]	Step 2796	lr 0.02479	Loss 0.4573 (0.4829)	Prec@(1,5) (83.5%, 99.3%)	
06/26 10:07:05午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][500/781]	Step 2846	lr 0.02479	Loss 0.6838 (0.4821)	Prec@(1,5) (83.5%, 99.3%)	
06/26 10:07:10午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][550/781]	Step 2896	lr 0.02479	Loss 0.5428 (0.4815)	Prec@(1,5) (83.5%, 99.3%)	
06/26 10:07:15午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][600/781]	Step 2946	lr 0.02479	Loss 0.2945 (0.4793)	Prec@(1,5) (83.6%, 99.4%)	
06/26 10:07:20午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][650/781]	Step 2996	lr 0.02479	Loss 0.2865 (0.4782)	Prec@(1,5) (83.7%, 99.3%)	
06/26 10:07:25午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][700/781]	Step 3046	lr 0.02479	Loss 0.5212 (0.4782)	Prec@(1,5) (83.7%, 99.3%)	
06/26 10:07:30午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][750/781]	Step 3096	lr 0.02479	Loss 0.5020 (0.4792)	Prec@(1,5) (83.6%, 99.3%)	
06/26 10:07:34午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][781/781]	Step 3127	lr 0.02479	Loss 0.4582 (0.4787)	Prec@(1,5) (83.7%, 99.3%)	
06/26 10:07:34午後 finetuneTeacher_trainer.py:181 [INFO] Train: [  3/49] Final Prec@1 83.6600%
06/26 10:07:36午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][50/391]	Step 3128	Loss 0.3946	Prec@(1,5) (85.6%, 99.4%)
06/26 10:07:38午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][100/391]	Step 3128	Loss 0.3999	Prec@(1,5) (85.9%, 99.2%)
06/26 10:07:40午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][150/391]	Step 3128	Loss 0.4044	Prec@(1,5) (85.9%, 99.3%)
06/26 10:07:41午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][200/391]	Step 3128	Loss 0.3971	Prec@(1,5) (86.3%, 99.4%)
06/26 10:07:43午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][250/391]	Step 3128	Loss 0.3954	Prec@(1,5) (86.5%, 99.4%)
06/26 10:07:45午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][300/391]	Step 3128	Loss 0.3939	Prec@(1,5) (86.6%, 99.4%)
06/26 10:07:47午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][350/391]	Step 3128	Loss 0.3949	Prec@(1,5) (86.6%, 99.4%)
06/26 10:07:49午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][390/391]	Step 3128	Loss 0.3939	Prec@(1,5) (86.6%, 99.4%)
06/26 10:07:49午後 finetuneTeacher_trainer.py:216 [INFO] Valid: [  3/49] Final Prec@1 86.6200%
06/26 10:07:50午後 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 86.6200%
06/26 10:07:56午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][50/781]	Step 3178	lr 0.02462	Loss 0.3740 (0.4047)	Prec@(1,5) (86.0%, 99.6%)	
06/26 10:08:01午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][100/781]	Step 3228	lr 0.02462	Loss 0.4058 (0.3940)	Prec@(1,5) (86.7%, 99.4%)	
06/26 10:08:06午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][150/781]	Step 3278	lr 0.02462	Loss 0.2690 (0.3969)	Prec@(1,5) (86.4%, 99.5%)	
06/26 10:08:11午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][200/781]	Step 3328	lr 0.02462	Loss 0.4922 (0.4068)	Prec@(1,5) (86.1%, 99.5%)	
06/26 10:08:17午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][250/781]	Step 3378	lr 0.02462	Loss 0.3239 (0.4044)	Prec@(1,5) (86.3%, 99.5%)	
06/26 10:08:22午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][300/781]	Step 3428	lr 0.02462	Loss 0.4427 (0.4087)	Prec@(1,5) (86.3%, 99.4%)	
06/26 10:08:28午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][350/781]	Step 3478	lr 0.02462	Loss 0.5451 (0.4154)	Prec@(1,5) (86.0%, 99.4%)	
06/26 10:08:33午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][400/781]	Step 3528	lr 0.02462	Loss 0.3824 (0.4153)	Prec@(1,5) (85.9%, 99.4%)	
06/26 10:08:38午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][450/781]	Step 3578	lr 0.02462	Loss 0.6214 (0.4179)	Prec@(1,5) (85.8%, 99.4%)	
06/26 10:08:43午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][500/781]	Step 3628	lr 0.02462	Loss 0.2128 (0.4186)	Prec@(1,5) (85.8%, 99.4%)	
06/26 10:08:48午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][550/781]	Step 3678	lr 0.02462	Loss 0.6073 (0.4193)	Prec@(1,5) (85.8%, 99.4%)	
06/26 10:08:53午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][600/781]	Step 3728	lr 0.02462	Loss 0.6124 (0.4175)	Prec@(1,5) (85.9%, 99.4%)	
06/26 10:08:58午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][650/781]	Step 3778	lr 0.02462	Loss 0.4866 (0.4171)	Prec@(1,5) (85.9%, 99.4%)	
06/26 10:09:03午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][700/781]	Step 3828	lr 0.02462	Loss 0.2888 (0.4207)	Prec@(1,5) (85.8%, 99.4%)	
06/26 10:09:08午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][750/781]	Step 3878	lr 0.02462	Loss 0.3160 (0.4220)	Prec@(1,5) (85.7%, 99.4%)	
06/26 10:09:12午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][781/781]	Step 3909	lr 0.02462	Loss 0.4618 (0.4229)	Prec@(1,5) (85.7%, 99.4%)	
06/26 10:09:12午後 finetuneTeacher_trainer.py:181 [INFO] Train: [  4/49] Final Prec@1 85.7060%
