06/26 03:29:03PM parser.py:28 [INFO] 
06/26 03:29:03PM parser.py:29 [INFO] Parameters:
06/26 03:29:03PM parser.py:31 [INFO] BATCH_SIZE=64
06/26 03:29:03PM parser.py:31 [INFO] CUTOUT_LENGTH=0
06/26 03:29:03PM parser.py:31 [INFO] DATA_PATH=../data/
06/26 03:29:03PM parser.py:31 [INFO] DATASET=cifar10
06/26 03:29:03PM parser.py:31 [INFO] EPOCHS=25
06/26 03:29:03PM parser.py:31 [INFO] EXP_NAME=E25-20240626-152903
06/26 03:29:03PM parser.py:31 [INFO] GPUS=[0]
06/26 03:29:03PM parser.py:31 [INFO] LOCAL_RANK=0
06/26 03:29:03PM parser.py:31 [INFO] LOGGER=<Logger H-DAS (INFO)>
06/26 03:29:03PM parser.py:31 [INFO] MODEL_NAME=tf_efficientnetv2_s
06/26 03:29:03PM parser.py:31 [INFO] NAME=FINETUNE
06/26 03:29:03PM parser.py:31 [INFO] PATH=results/teacher/cifar10/tf_efficientnetv2_s/FINETUNE/E25-20240626-152903
06/26 03:29:03PM parser.py:31 [INFO] PLOT_PATH=results/teacher/cifar10/tf_efficientnetv2_s/FINETUNE/E25-20240626-152903/plots
06/26 03:29:03PM parser.py:31 [INFO] PRINT_FREQ=50
06/26 03:29:03PM parser.py:31 [INFO] RESUME_PATH=None
06/26 03:29:03PM parser.py:31 [INFO] SAVE=E25
06/26 03:29:03PM parser.py:31 [INFO] SEED=0
06/26 03:29:03PM parser.py:31 [INFO] TRAIN_PORTION=1.0
06/26 03:29:03PM parser.py:31 [INFO] W_GRAD_CLIP=5.0
06/26 03:29:03PM parser.py:31 [INFO] W_LR=0.025
06/26 03:29:03PM parser.py:31 [INFO] W_LR_MIN=0.001
06/26 03:29:03PM parser.py:31 [INFO] W_MOMENTUM=0.9
06/26 03:29:03PM parser.py:31 [INFO] W_WEIGHT_DECAY=0.0003
06/26 03:29:03PM parser.py:31 [INFO] WORKERS=4
06/26 03:29:03PM parser.py:32 [INFO] 
06/26 03:29:09PM finetuneTeacher_trainer.py:109 [INFO] --> No loaded checkpoint!
06/26 03:29:14PM finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [0][50/781]	Step 50	lr 0.025	Loss 1.9618 (3.8966)	Prec@(1,5) (16.8%, 60.2%)	
06/26 03:32:33午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][400/781]	Step 2746	lr 0.02416	Loss 0.4764 (0.5146)	Prec@(1,5) (82.3%, 99.1%)	
06/26 03:32:37午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][450/781]	Step 2796	lr 0.02416	Loss 0.5711 (0.5268)	Prec@(1,5) (82.0%, 99.1%)	
06/26 03:32:40午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][500/781]	Step 2846	lr 0.02416	Loss 0.5015 (0.5338)	Prec@(1,5) (81.7%, 99.0%)	
06/26 03:32:43午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][550/781]	Step 2896	lr 0.02416	Loss 0.6741 (0.5362)	Prec@(1,5) (81.6%, 99.1%)	
06/26 03:32:46午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][600/781]	Step 2946	lr 0.02416	Loss 0.4528 (0.5331)	Prec@(1,5) (81.7%, 99.1%)	
06/26 03:32:49午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][650/781]	Step 2996	lr 0.02416	Loss 0.4945 (0.5308)	Prec@(1,5) (81.7%, 99.1%)	
06/26 03:32:52午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][700/781]	Step 3046	lr 0.02416	Loss 0.5998 (0.5323)	Prec@(1,5) (81.7%, 99.1%)	
06/26 03:32:56午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][750/781]	Step 3096	lr 0.02416	Loss 0.5814 (0.5346)	Prec@(1,5) (81.7%, 99.1%)	
06/26 03:32:58午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [3][781/781]	Step 3127	lr 0.02416	Loss 0.4238 (0.5349)	Prec@(1,5) (81.7%, 99.1%)	
06/26 03:32:58午後 finetuneTeacher_trainer.py:181 [INFO] Train: [  3/24] Final Prec@1 81.6680%
06/26 03:32:59午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][50/391]	Step 3128	Loss 0.4562	Prec@(1,5) (84.5%, 99.3%)
06/26 03:33:00午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][100/391]	Step 3128	Loss 0.4637	Prec@(1,5) (84.0%, 99.2%)
06/26 03:33:00午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][150/391]	Step 3128	Loss 0.4597	Prec@(1,5) (84.2%, 99.2%)
06/26 03:33:01午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][200/391]	Step 3128	Loss 0.4611	Prec@(1,5) (84.0%, 99.3%)
06/26 03:33:02午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][250/391]	Step 3128	Loss 0.4657	Prec@(1,5) (83.8%, 99.3%)
06/26 03:33:03午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][300/391]	Step 3128	Loss 0.4670	Prec@(1,5) (83.8%, 99.3%)
06/26 03:33:03午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][350/391]	Step 3128	Loss 0.4684	Prec@(1,5) (83.8%, 99.3%)
06/26 03:33:04午後 finetuneTeacher_trainer.py:209 [INFO] Valid: Epoch: [3][390/391]	Step 3128	Loss 0.4662	Prec@(1,5) (83.9%, 99.3%)
06/26 03:33:04午後 finetuneTeacher_trainer.py:216 [INFO] Valid: [  3/24] Final Prec@1 83.8560%
06/26 03:33:05午後 finetuneTeacher_main.py:54 [INFO] Until now, best Prec@1 = 83.8560%
06/26 03:33:08午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][50/781]	Step 3178	lr 0.02352	Loss 0.4810 (0.5216)	Prec@(1,5) (82.2%, 99.2%)	
06/26 03:33:12午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][100/781]	Step 3228	lr 0.02352	Loss 0.5314 (0.5420)	Prec@(1,5) (81.3%, 99.1%)	
06/26 03:33:15午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][150/781]	Step 3278	lr 0.02352	Loss 0.9612 (0.5363)	Prec@(1,5) (81.6%, 99.1%)	
06/26 03:33:19午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][200/781]	Step 3328	lr 0.02352	Loss 0.5038 (0.5346)	Prec@(1,5) (81.8%, 99.0%)	
06/26 03:33:22午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][250/781]	Step 3378	lr 0.02352	Loss 0.5264 (0.5263)	Prec@(1,5) (82.0%, 99.1%)	
06/26 03:33:26午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][300/781]	Step 3428	lr 0.02352	Loss 0.4542 (0.5238)	Prec@(1,5) (82.1%, 99.1%)	
06/26 03:33:29午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][350/781]	Step 3478	lr 0.02352	Loss 0.3203 (0.5175)	Prec@(1,5) (82.4%, 99.2%)	
06/26 03:33:32午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][400/781]	Step 3528	lr 0.02352	Loss 0.4858 (0.5157)	Prec@(1,5) (82.4%, 99.2%)	
06/26 03:33:35午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][450/781]	Step 3578	lr 0.02352	Loss 0.5343 (0.5101)	Prec@(1,5) (82.6%, 99.2%)	
06/26 03:33:39午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][500/781]	Step 3628	lr 0.02352	Loss 0.5520 (0.5077)	Prec@(1,5) (82.8%, 99.2%)	
06/26 03:33:42午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][550/781]	Step 3678	lr 0.02352	Loss 0.4895 (0.5060)	Prec@(1,5) (82.9%, 99.2%)	
06/26 03:33:46午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][600/781]	Step 3728	lr 0.02352	Loss 0.6791 (0.5080)	Prec@(1,5) (82.8%, 99.2%)	
06/26 03:33:49午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][650/781]	Step 3778	lr 0.02352	Loss 0.4151 (0.5084)	Prec@(1,5) (82.9%, 99.1%)	
06/26 03:33:53午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][700/781]	Step 3828	lr 0.02352	Loss 0.2532 (0.5068)	Prec@(1,5) (82.9%, 99.1%)	
06/26 03:33:56午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][750/781]	Step 3878	lr 0.02352	Loss 0.4508 (0.5039)	Prec@(1,5) (82.9%, 99.2%)	
06/26 03:33:58午後 finetuneTeacher_trainer.py:171 [INFO] Train: Epoch: [4][781/781]	Step 3909	lr 0.02352	Loss 0.2705 (0.5037)	Prec@(1,5) (82.9%, 99.2%)	
06/26 03:33:58午後 finetuneTeacher_trainer.py:181 [INFO] Train: [  4/24] Final Prec@1 82.9180%
